id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
907100007642504517,Top CBD close to everywhere 2B2B,484085713,Ji,,Melbourne,-37.8099071,144.9591846,Entire home/apt,339,1,34,2024-03-06,3.64,27,138,34,
1104576294486966339,Family home in superb location,601894,Natalia,,Port Phillip,-37.86923925386803,144.99879864246142,Entire home/apt,250,5,0,,,1,36,0,
5001593,Charming Rustic Open Plan Home,25791816,Dianne,,Greater Dandenong,-38.05888,145.21995,Private room,135,5,0,,,1,364,0,
975176721156790848,Landmark 2-Bed Apt in Box Hill - Convenient Living,464639288,Joanna,,Whitehorse,-37.81649,145.11819,Entire home/apt,221,1,10,2024-02-24,1.80,21,109,10,
982418327591127192,Twilight Villa - 3 Bedroom House in Box Hill,287070453,Lorna,,Whitehorse,-37.82737908095086,145.1201722777304,Entire home/apt,220,1,0,,,1,338,0,
32576709,"Modern, bright 1 bedroom apartment - South Yarra",52829320,Farah,,Stonnington,-37.83582,144.99481,Entire home/apt,,5,1,2019-04-14,0.02,1,0,0,
1109969890092228317,Elegant & Stylish Home by the Botanical Gardens,235135883,MadeComfy Melbourne,,Melbourne,-37.835369812006164,144.98235334764078,Entire home/apt,597,3,0,,,22,305,0,
33097154,"Fitzroy North apartment near cafes, shops & trams",114304665,Raech,,Yarra,-37.77983,144.98235,Entire home/apt,163,21,29,2024-01-23,0.55,1,248,7,
41048402,Spacious Light Filled Apartment St Kilda East!,86028935,Thomas,,Port Phillip,-37.86268,145.00631,Private room,,2,1,2020-01-31,0.02,1,0,0,
843000088026027709,Studio with QVM views 14+,498621908,Veriu,,Melbourne,-37.806564131477,144.95898552737006,Entire home/apt,251,1,0,,,12,363,0,
50506891,Best location EVER! 2BR close to everything.,121634815,Maxine,,Port Phillip,-37.8343,144.95686,Entire home/apt,496,2,7,2023-08-19,0.22,1,88,3,
34208839,dream place,199420499,Sahbi,,Melbourne,-37.81112,144.9612,Private room,,7,1,2019-05-17,0.02,1,0,0,
35428414,Chic Spacious 2B Apt in the Heart of St Kilda,81582575,Welcome Rentals,,Port Phillip,-37.87049,144.98056,Entire home/apt,,2,128,2023-10-23,2.25,12,0,16,
32923409,Our new cozy home right in front of Crown Casino,195131456,Helena,,Melbourne,-37.82237,144.96207,Private room,,1,23,2019-08-03,0.38,1,0,0,
31810822,Healesville Garden Grandview (10 Bdrms /22 guests),64874108,Michelle,,Yarra Ranges,-37.65541,145.51724,Entire home/apt,2666,1,6,2024-02-29,0.11,6,194,3,
10860562,Camberwell Vacation Apartment,51684454,Yingnan,,Boroondara,-37.82392,145.05988,Entire home/apt,159,3,34,2023-11-27,0.38,1,247,2,
48210841,Three bedroom Camberwell apartment,2187699,Tiffany,,Boroondara,-37.84101,145.06794,Entire home/apt,275,2,29,2024-03-06,0.79,1,336,12,
33325351,SXY,3721646,Alex,,Melbourne,-37.82071,144.9661,Entire home/apt,,21,0,,,42,52,0,
45791448,Full of light and in the heart of Elwood,5136856,Melissa,,Port Phillip,-37.88028,144.98555,Entire home/apt,290,5,5,2023-04-07,0.13,1,224,1,
964113027438241120,Comfort Room with One Queen Bed,533395297,Quality Hotel,,Whitehorse,-37.816663,145.211098,Private room,159,1,2,2024-01-28,0.52,4,317,2,
777107142657178023,Collins Apartment in Melbourne,488706950,Sarah,,Melbourne,-37.8192,144.95607,Entire home/apt,215,2,12,2023-09-30,0.78,3,77,4,
33438232,New double storage house with Ksize room,154300729,Na,,Wyndham,-37.83524,144.65683,Private room,,1,0,,,2,0,0,
10209657,big bedroom with private bathroom,52456918,Lee,,Port Phillip,-37.86376,145.00395,Private room,,1,11,2016-11-02,0.11,1,0,0,
653846108623593397,Architecture! Crisp & Convenient Location. 3 Beds.,15847307,Freyja,,Banyule,-37.698,145.10754,Entire home/apt,307,4,8,2023-08-01,0.39,1,321,3,
30253411,"Unique, bright loft apartment in historic building",630877,Adam,,Moreland,-37.77135,144.95167,Entire home/apt,,2,2,2019-12-29,0.03,1,0,0,
723678118615570560,Stylish 1 bedroom apartment in trendy South Yarra,51968360,Angus,,Stonnington,-37.8469,145.0008,Entire home/apt,141,5,25,2024-01-02,1.53,1,285,14,
758939727194979868,Relaxation on the Riverfront. 2 bedroom townhouse,31192139,Kylie,,Kingston,-38.0646,145.14123,Entire home/apt,264,2,17,2023-11-12,1.06,1,356,9,
41281012,Accommodation for Victorian bushfire victims ONLY,261562746,Ian,,Yarra,-37.78428,145.02383,Private room,,2,0,,,1,0,0,
41225635,cozy city apartment near Southern Cross Station,323568418,Xiaotian,,Melbourne,-37.81429,144.95291,Entire home/apt,,1,1,2020-01-26,0.02,1,0,0,
33813646,Brunswick East on the Park,6282368,Michael & Christine,,Moreland,-37.77471,144.97578,Entire home/apt,,2,21,2020-03-19,0.36,1,0,0,
957531464601584081,The Farm on One Tree Hill,524006466,Adrienne And Adam,,Nillumbik,-37.62446257745327,145.2955190526417,Entire home/apt,237,2,20,2024-03-09,3.55,1,308,20,
1014271496456821805,Positive vibes,544225634,Mandeep,,Casey,-38.1211352,145.3743279,Private room,79,3,0,,,1,269,0,
17365886,Luxury warehouse apartment close to CBD,117341073,Philip,,Yarra,-37.79959869,145.0,Entire home/apt,765,5,52,2024-01-07,0.63,1,135,4,
862625647163328165,Relaxing Urban Oasis(2BR2B+free park+Wifi+Cafe@GF),501731943,Ivy,,Melbourne,-37.8091053,144.9506324,Entire home/apt,231,1,26,2024-03-02,2.26,10,75,26,
9451122,perfect comfort & convenience,48974142,Zhengda,,Melbourne,-37.80607,144.94912,Private room,,1,1,2015-12-10,0.01,1,0,0,
1005646116628403854,Top CBD location 2 Queen beds,484085713,Ji,,Melbourne,-37.80997420000001,144.958886,Entire home/apt,299,1,21,2024-03-07,4.53,27,151,21,
648714035805694903,Modern and bright apartment in South Yarra,353320390,Monique,,Stonnington,-37.8385,144.99785,Entire home/apt,156,3,58,2024-03-03,2.94,1,35,38,
22726859,STUNNING VIEWS + Free Tram,51704371,James,,Melbourne,-37.81554,144.9379,Entire home/apt,170,3,274,2024-03-12,3.67,21,145,52,
37844444,A Bright and Spacious studio 5kms from the city,21472742,Kevin,,Stonnington,-37.84996,144.99068,Entire home/apt,,2,3,2019-09-22,0.05,1,0,0,
810864090811187021,One Bedroom City View 2N,184943288,Teri,,Port Phillip,-37.83074276589617,144.9567582934963,Entire home/apt,379,2,2,2024-01-01,0.17,21,161,2,
1010482758297404822,Chic 2 bedroom with views - Prime position,520788785,Short Term Accommodation Management,,Melbourne,-37.82629,144.9586,Entire home/apt,497,3,3,2024-02-13,0.98,6,344,3,
21385443,New modern privacy self contain entire unit,154900934,Saiphin,,Boroondara,-37.79385,145.0314,Entire home/apt,,1,539,2022-11-20,6.96,1,0,0,
38195862,Light & spacious 2BR in grand city edge building,5261701,Cara,,Melbourne,-37.80827,144.9668,Entire home/apt,,2,19,2020-03-24,0.35,1,0,0,
37064157,Sun-soaked & Central with Fantastic Facilities,154877871,Justin,,Port Phillip,-37.83265,144.96858,Entire home/apt,234,2,99,2024-02-17,1.77,57,292,29,
37896631,Book a night and want to stay forever,287058084,Carol,,Boroondara,-37.81502,145.01769,Entire home/apt,1667,20,50,2022-04-10,0.92,1,364,0,
23024729,"Spacious room near CBD, Lygon and Universities.",168799024,Emma,,Melbourne,-37.79405,144.9686,Private room,,1,0,,,1,0,0,
40538514,Domi Rentals - The Alma Apartment,45356831,Domi,,Port Phillip,-37.86434,145.00249,Entire home/apt,754,6,14,2024-01-16,0.27,56,297,4,
566973227589255964,Smith Street Warehouse,3703656,Dominic,,Yarra,-37.8006,144.9825,Entire home/apt,259,2,23,2023-12-26,0.93,1,45,8,
47190795,Vogue penthouse with greatest 180 view @sth Yarra,276549912,Michael,,Stonnington,-37.83625,144.99546,Entire home/apt,,7,1,2021-04-04,0.03,3,0,0,
41246368,Executive Sub Penthouse CBD Apt (CARPARK+2BR+Wifi),226420201,Stellar,,Melbourne,-37.81457,144.96762,Entire home/apt,,1,1,2020-02-02,0.02,1,0,0,
40627239,Accomodation in Hawthorn,210704621,Jagravi,,Boroondara,-37.81375,145.02758,Shared room,,14,0,,,1,0,0,
48929972,"Stylish, Cosy Boutique Apartment",11469065,Mel,,Stonnington,-37.85858,145.04896,Entire home/apt,,2,0,,,1,0,0,
598686376614978644,Close to the Alfred Hospital with FREE parking,22630928,Next Level,,Melbourne,-37.8481,144.98078,Entire home/apt,819,5,13,2024-02-21,0.55,66,0,7,
877848806635163018,The Lookout —Sunny St Kilda Contemporary,154877871,Justin,,Port Phillip,-37.8603036,144.9800881,Entire home/apt,245,2,20,2024-02-25,2.01,57,288,20,
21253667,Bright Acland St top-floor studio with balcony,14949937,Andrew,,Port Phillip,-37.86237,144.97335,Entire home/apt,117,3,102,2024-03-12,1.36,1,93,26,
35353868,Beautiful modern town house in South Yarra,49215704,Anais,,Stonnington,-37.83755,144.99102,Entire home/apt,,2,2,2020-02-08,0.04,1,0,0,
20961567,Light filled 1 bedroom apartment,19944413,Benedicte,,Stonnington,-37.8412,145.00314,Entire home/apt,179,2,2,2017-10-13,0.03,1,260,0,
40184578,New Luxury South Yara City View One Bedroom,68118526,Timothy,,Stonnington,-37.83605,144.99508,Entire home/apt,,1,7,2019-12-30,0.13,1,0,0,
909136332377225905,Room 08 @ The Last Jar,513190251,The Last Jar,,Melbourne,-37.8038806,144.9588509,Private room,,1,2,2024-02-17,0.76,16,360,2,
933675494380604834,Quiet room in leafy Clifton Hill,50963680,Salomé,,Yarra,-37.79242,144.99732,Private room,,30,0,,,1,0,0,
545315044471256395,HEART of St Kilda,52283250,Ash,,Port Phillip,-37.866207122802734,144.9840850830078,Entire home/apt,215,3,21,2024-03-15,2.94,1,259,21,
32990475,Comfortable small family apartment,194405811,Klying,,Stonnington,-37.87465,145.03995,Entire home/apt,,1,1,2019-03-23,0.02,1,0,0,
38527194,1 bedroom available in effervescent Richmond!,5501090,Laura,,Yarra,-37.82427,145.01345,Private room,,1,10,2022-04-28,0.18,1,0,0,
21957211,Modern Apartment close to City w/ Gym & Pool,20010213,Julia Mai-Anh,,Yarra,-37.80985,145.00673,Entire home/apt,,2,4,2019-12-27,0.06,3,0,0,
21973076,Boxhill Central 2Bed 1Bath+Amazing View+Free Wifi,160426830,Furnir,,Whitehorse,-37.81811,145.11941,Entire home/apt,,1,15,2018-04-08,0.20,3,0,0,
634551397161937317,"""The Sophia"" Milan meets New York, in Melbourne",460863116,Danny,,Yarra,-37.82658,144.99492,Entire home/apt,571,2,9,2024-02-14,0.49,1,63,2,
934337749390763333,EDEN - Southbank Stunner with WIFI Parking,1739996,Paul & Dan,,Port Phillip,-37.83087189290649,144.96841120981367,Entire home/apt,167,2,35,2024-03-01,4.36,103,163,35,
16997559,Chic Laneway loft in unbeatable CBD location!,22458269,Lucas,,Melbourne,-37.81637,144.97035,Entire home/apt,155,1,458,2024-03-09,5.35,2,128,62,
9483557,Central leafy bohemian retreat,316365,Jessica,,Port Phillip,-37.86301,144.97744,Entire home/apt,100,14,9,2022-07-05,0.09,1,15,0,
867540235019011831,Stylish en-suite Apt in the heart of Southbank,217131127,Ka Wai,,Melbourne,-37.8231217587302,144.96404569790815,Private room,130,3,18,2024-02-26,1.64,1,83,18,
53815311,Fitzroy bunker > entire place,3050801,Crystal,,Yarra,-37.80003,144.97943,Entire home/apt,381,1,22,2024-03-03,0.83,3,130,12,
36218109,"3 bedroom, 2 bathroom apt in Brunswick East.",272402840,Paul,,Moreland,-37.76005,144.97857,Entire home/apt,201,2,114,2024-02-17,2.07,1,43,23,
40217612,Comfort in the Inner West (Entire House),9180862,John And Judy,,Maribyrnong,-37.79326,144.87852,Entire home/apt,,3,2,2020-01-08,0.04,1,0,0,
41091812,Big Apartment in Prime St Kilda location!,11061627,Alex,,Port Phillip,-37.86288,144.98216,Entire home/apt,,2,2,2020-03-15,0.04,1,0,0,
24655294,Executive 2 Bed 2 Bath Apartment - 2 Night Minimum,184943288,Teri,,Port Phillip,-37.83017,144.95808,Entire home/apt,510,1,42,2022-03-13,0.63,21,96,0,
41727398,Beautiful family home in quiet street,136560215,Olesia,,Brimbank,-37.78668,144.82485,Entire home/apt,,3,8,2020-05-28,0.16,4,0,0,
1039681410454364883,Elevated Elegance—A Fusion of Style & Comfort,461853213,Eduardo,,Melbourne,-37.8175602,144.9585916,Entire home/apt,389,2,4,2024-03-11,1.19,69,355,4,
1099761029156290164,Cosy contemporary house,67849720,Jamie,,Glen Eira,-37.892470985947845,145.02676120865115,Private room,176,2,1,2024-03-09,1,1,269,1,
38880191,Japanese Private Room in City Center,34072221,Alex,,Melbourne,-37.81059,144.95879,Private room,,1,9,2020-01-13,0.17,2,0,0,
29269320,"Nice 2b2b apartment in Melbourne CBD, gym+pool",97386722,Yongka,,Melbourne,-37.81357,144.95843,Entire home/apt,,3,35,2020-01-26,0.54,1,0,0,
31124336,Great Apartment in the Heart of Melbourne's CBD,108018699,Danni,,Melbourne,-37.80835,144.96045,Private room,,1,8,2020-03-14,0.13,2,0,0,
983073964624552132,The Old Collingwood Post Office,137792381,Tam,,Yarra,-37.80395,144.98279,Entire home/apt,220,1,20,2024-03-16,4.58,1,243,20,
18465101,St Kilda Heartbeat Three - Friends *OR* Couples!,4983046,Kate,,Port Phillip,-37.85947,144.97673,Entire home/apt,140,2,143,2024-02-18,1.72,4,272,33,
22198868,"20% OFF Sunlight Room, Monash, Clayton",155629820,Fay,,Monash,-37.91659,145.1294,Private room,,1,0,,,1,0,0,
1022130532230756577,Garden room in Brunswick,5295011,Eloise,,Moreland,-37.76096287123047,144.95786882884843,Private room,79,1,23,2024-03-07,5.56,1,11,23,
22038343,Spacious Apt in the Heart of CBD with City View,10810140,Alex,,Melbourne,-37.81591,144.96488,Entire home/apt,171,3,293,2024-03-03,4.04,4,294,57,
52814372,Designer 1 Bedroom Apartment,58892119,Will,,Darebin,-37.7837,145.00074,Entire home/apt,194,1,11,2024-02-17,2.02,1,135,11,
1073309226725237311,"Vivid, Vibrant and Elegant Space",501738728,Zeevar,,Cardinia,-38.0752286,145.4135724,Private room,80,1,7,2024-03-09,4.77,2,180,7,
839732474573461165,Quiet! Close to Beach & CBD! (Free Parking),195899745,Joshua,,Port Phillip,-37.8614,144.97537,Private room,129,1,27,2024-03-13,2.48,1,72,27,
17623827,Lovely Quiet 2BD in leafy Brighton,5949748,Emily,,Bayside,-37.91783,145.00311,Entire home/apt,,2,70,2020-11-20,0.82,1,89,0,
571444176954931933,Supercomfy Brunswick apartment surrounded by parks,390190584,Jacquie,,Moreland,-37.76461,144.94928,Entire home/apt,164,2,79,2024-02-28,3.18,1,95,38,
922261575925019853,The Tree House,212405793,Paul,,Port Phillip,-37.84458956570226,144.95068200493728,Entire home/apt,614,3,13,2024-01-21,1.77,1,318,13,
845149773793858669,Art Deco Styled Apartment,62023858,Vanessa,,Stonnington,-37.85860775778732,145.0082777743237,Entire home/apt,273,2,22,2024-03-11,1.87,1,63,22,
929391693079614755,Room 02 @ The Last Jar,513190251,The Last Jar,,Melbourne,-37.8038806,144.9588509,Private room,,1,5,2023-12-09,0.64,16,362,5,
611227009810798867,Ground floor one bedroom apartment in South Yarra,376934461,Hayley,,Stonnington,-37.84374845351691,145.00301135922325,Entire home/apt,201,1,36,2024-03-03,1.60,12,358,10,
820437399913448169,Simple private room in Richmond. It is on top shop,478803479,Ling,,Yarra,-37.81937772989418,145.0045209378004,Private room,60,1,7,2024-01-29,0.60,11,346,7,
1079288742942690931,Esplanade Escape to the Brighton Beach Boxes,17634490,Property Mums,,Bayside,-37.9259284895934,144.98865585517757,Entire home/apt,265,2,0,,,42,313,0,
40809233,"Clean Private Room, near Latrobe Uni",317238554,Samira,,Darebin,-37.71242,145.038,Private room,,1,9,2020-03-05,0.17,1,0,0,
40826692,Victoria cozy home 9km from city CBD,26710806,Effie,,Maribyrnong,-37.81021,144.87122,Entire home/apt,,4,29,2023-07-04,0.78,3,0,5,
992358247142202485,Exquisite modern sophisticated,26992564,Cameron,,Manningham,-37.76400971173893,145.08875020826056,Entire home/apt,210,1,6,2024-02-06,1.10,3,128,6,
49044228,Comfortably large converted dairy,8642858,Jason,,Yarra,-37.78189,144.97978,Entire home/apt,175,60,0,,,2,309,0,
23617744,Self Contained Studio in Inner North,40425445,Eleanor,,Yarra,-37.78179,144.9885,Private room,110,2,37,2024-02-17,0.51,1,64,8,
931579186974481267,Room 10 @ The Last Jar,513190251,The Last Jar,,Melbourne,-37.8038806,144.9588509,Private room,,1,0,,,16,362,0,
40921636,Your lovely home in the heart of the CBD墨尔本CBD中心整租,227433503,Ye,,Melbourne,-37.80988,144.96024,Entire home/apt,,2,4,2020-01-25,0.08,1,0,0,
1053971839711967928,1BR pure apt by ANZAC station,551937839,Caihua,,Port Phillip,-37.83276309575284,144.96958638160166,Entire home/apt,194,2,0,,,7,0,0,
690029054012225723,Stylish 1 Bedroom in Collingwood(TF52622),215750094,Tiffany,,Yarra,-37.80903,144.98667,Entire home/apt,203,2,37,2024-02-29,1.94,12,171,20,
27001427,Cozy retreat in the heart of Melbourne,189709974,Aidi,,Melbourne,-37.81675,144.95243,Entire home/apt,,2,45,2023-01-19,0.67,1,0,0,
1057149530213477922,"Spacious, bright and central",16682534,Rhiannon,,Yarra,-37.83179963800519,144.9991733973139,Entire home/apt,225,2,3,2024-02-18,1.53,1,63,3,
38071533,Overlooking Yarra River and city,170341560,Terence,,Melbourne,-37.82,144.94155,Entire home/apt,,1,24,2020-07-03,0.44,1,0,0,
27837650,Deluxe North Melbourne Apartment - Apartment 8,139528807,Plum Serviced Apartments,,Melbourne,-37.79954,144.94574,Entire home/apt,263,1,21,2020-03-13,0.31,40,358,0,
54129294,Adorable 1 bedroom Cottage with Spa Bath,30931291,Gunther,,Yarra Ranges,-37.74605,145.73971,Entire home/apt,136,1,111,2024-03-03,4.17,2,330,39,
30179927,Private room  for Females only,226719916,Olamide,,Melbourne,-37.77904,144.9391,Private room,,7,1,2018-12-23,0.02,1,0,0,
9300337,Lower floor of large Clifton Hill house,48276169,Candice,,Yarra,-37.79131,144.98832,Entire home/apt,111,2,128,2024-03-17,1.27,1,54,22,
24634232,"A spacious, tranquil living space close to the sea",186168811,Chris,,Kingston,-37.93413,145.03695,Private room,,2,0,,,1,0,0,
24704163,Clean and  charming room in Bundoora,186715787,Zeng,,Banyule,-37.69532,145.06351,Private room,,1,0,,,1,0,0,
759629390428761070,Sandy@Village - newly renovated + bay views,141449561,Vicki,,Bayside,-37.94917,145.00331,Entire home/apt,1420,2,0,,,1,45,0,
1014980194672502190,Stylish 2 Bedroom APT With Beautiful View Oakleigh,532559955,Tekwos,,Monash,-37.89277,145.08843,Entire home/apt,151,2,8,2024-03-03,2.20,21,0,8,
17129910,St Kilda Beach Sanctuary - Tri-level Grand Design,106227038,Chami,,Port Phillip,-37.85566,144.97456,Entire home/apt,1049,5,75,2023-12-26,0.91,1,60,4,
926421253066782044,Premium Spacious 2BRHighRiseApt,490412553,Rest Collection,,Melbourne,-37.813283836839204,144.95324282859372,Entire home/apt,240,2,6,2024-01-21,0.71,19,106,6,
579885694601473718,Perfect location with bonus car park,22630928,Next Level,,Yarra,-37.82441,144.9939,Entire home/apt,254,5,19,2024-01-21,0.78,66,204,5,
21371346,Cheapest 4Bed House Glen/Mt waverly free 4 parking,95046894,Muralie,,Monash,-37.86948,145.1489,Entire home/apt,,30,2,2018-01-25,0.03,2,0,0,
6171009,Art Deco Charm - modern day touch,31683992,Lucy,,Stonnington,-37.83349,144.99031,Entire home/apt,88,20,127,2023-03-05,1.18,2,141,0,
41268184,City Home Living,35069663,Looyee,,Melbourne,-37.80941,144.96154,Shared room,,1,2,2020-02-23,0.04,3,0,0,
38933330,U201Brunswick/close APT/CBD/freewifi/tram@doorstep,277057023,Brunswick Living,,Moreland,-37.77432,144.94973,Entire home/apt,119,7,82,2024-02-13,1.55,4,355,8,
1041613250654333300,Light House CBD Residences with Indoor Pool,476940433,Sharon,,Melbourne,-37.80767,144.9597,Entire home/apt,129,1,10,2024-03-02,2.94,8,81,10,
962154755777217705,Private sun-filled bedroom,519205604,Nina,,Stonnington,-37.84199,145.02756,Private room,94,1,9,2024-03-18,1.82,3,256,9,
670566134503281848,Luxury -3B2B2C Harbour View & Skyline Apartment,111344911,Leon,,Melbourne,-37.820055999779996,144.94157552719116,Entire home/apt,378,2,88,2024-03-10,4.34,37,57,53,
50576790,Double Ensuite Room Georgian Court Bed & Breakfast,97883648,Gary,,Melbourne,-37.81681,144.98853,Private room,,3,4,2023-05-01,0.17,5,0,1,
963428713443362972,Free Parking Morden 2 Bed 1 Bath,490412553,Rest Collection,,Melbourne,-37.81971,144.94191,Entire home/apt,298,2,2,2024-01-31,0.81,19,42,2,
979352396243528259,Sky line modern 3B2B @WSP with pool,455934485,Sue,,Melbourne,-37.81378046329172,144.95245624975323,Entire home/apt,532,1,3,2024-03-10,0.62,13,31,3,
42230793,PAIGE -Stylish Sexy central Pad *WIFI Gym Parking,1739996,Paul & Dan,,Port Phillip,-37.84128,144.97652,Entire home/apt,149,2,106,2024-02-22,2.13,103,124,45,
1061223126338956973,Thornbury 3 bed with Pool!,64245635,Jessica,,Darebin,-37.7589,145.01786,Entire home/apt,346,1,0,,,1,186,0,
54344303,Parkside Art Deco Apartment with Parking,387672157,AnCal Super Hosts,,Melbourne,-37.83565,144.97556,Entire home/apt,151,2,32,2024-02-25,1.36,7,189,7,
41696250,Comfortable bedroom with open air swimming pool,156159929,Nan,,Melbourne,-37.80848,144.96574,Private room,,1000,5,2020-02-24,0.10,1,0,0,
41673683,City Fringe 2 Bed 2 Bath,19162636,Michelle & Mark,,Melbourne,-37.80717,144.96785,Entire home/apt,,1,3,2020-02-14,0.06,1,0,0,
41118711,Melbourne E Tower with city view &car park,76510215,Annabelle,,Melbourne,-37.81257,144.95157,Entire home/apt,,2,3,2020-01-26,0.06,9,0,0,
972262966661289004,New York living in heart of Melb,15725963,Lauren,,Melbourne,-37.82297,144.96587,Entire home/apt,423,3,1,2024-01-31,0.63,1,105,1,
1017019850653401026,Apartment in Port Melbourne,1014567,Andrea,,Port Phillip,-37.84272,144.94135,Entire home/apt,,4,0,,,2,0,0,
50233943,Charming 2BD Apartment in Richmond-10 mins to MCG!,227378315,Susan,,Yarra,-37.812107,144.992554,Entire home/apt,250,2,102,2024-03-12,3.11,1,113,40,
26369000,Spacious Boutique Heritage Apartment @ Swanston st,99299233,Maria,,Melbourne,-37.816,144.96571,Entire home/apt,176,2,177,2024-03-04,2.55,1,43,6,
42261284,10A Brunswick/close APT/CBD/freewifi/tram@doorstep,277057023,Brunswick Living,,Moreland,-37.77661,144.94937,Entire home/apt,80,2,85,2024-02-25,1.71,4,357,9,
38074127,Modern self contained apt in heart of Northcote.,166859414,Emma,,Darebin,-37.76797,144.99981,Entire home/apt,,1,14,2020-01-29,0.26,1,0,0,
816802724593087469,Comfortable 4 BRM house Free WiFi and Free Parking,436689391,Kj,,Melton,-37.74177556768005,144.5966085762922,Entire home/apt,274,2,4,2023-11-03,0.31,3,84,3,
42123422,One Bedroom Deluxe King Apartment,284837767,Richard From SoYa Hotel,,Stonnington,-37.83839,144.99176,Entire home/apt,,1,2,2022-07-01,0.04,6,351,0,
35495606,Prime Location - Brunswick House,17952648,Stephen,,Moreland,-37.77006,144.96702,Entire home/apt,,14,0,,,1,0,0,
569855683861678811,2 Bed Premium Apartment near Chadstone shop centre,378878337,Oros Plus,,Monash,-37.89251,145.09064,Entire home/apt,290,1,44,2024-02-18,1.78,3,77,15,
854733411237366927,F1 Grand Prix Amazing Views of Albert Park Lake,1866600,Rochelle,,Port Phillip,-37.84208396009627,144.977257076303,Entire home/apt,,3,4,2024-01-03,0.34,1,2,4,
17346824,599Luxury - 2min Nth Melb - 10min  QVM - Close CBD,26093122,Miami,,Melbourne,-37.80636,144.94949,Entire home/apt,456,3,140,2024-02-26,1.64,4,73,7,
772154144635635511,Collingwood Loft - 1 bdrm Warehouse Apartment,1344893,Hoang And Michael,,Yarra,-37.80122518160733,144.98529,Entire home/apt,199,5,0,,,2,0,0,
833032685174739943,St Kilda Sands—Stroll to the Beach and Esplanade,154877871,Justin,,Port Phillip,-37.859780460439325,144.9797358654729,Entire home/apt,229,2,19,2024-03-12,1.70,57,309,19,
42336048,Light filled cosy 2 bedroom Park view apartment.,96515148,Jill,,Port Phillip,-37.86301,144.99587,Entire home/apt,,2,0,,,1,0,0,
42439317,Available for Melbourne Cup: 2 Room apartment,337842974,Dee,,Melbourne,-37.81347,144.958,Entire home/apt,,4,0,,,1,0,0,
50647333,Comfy 2 bedrooms apartment with balcony in CBD,251675161,Katie,,Melbourne,-37.81463,144.95492,Entire home/apt,,1,3,2021-07-13,0.09,1,0,0,
1083970908154511947,Luxury 2b Condo in Melb CBD,337623596,Aster,,Melbourne,-37.81463249999999,144.9526152,Entire home/apt,213,2,2,2024-02-22,1.87,5,73,2,
21466699,Luna Suite: pet friendly pad with spacious balcony,9028154,Ayal,,Port Phillip,-37.86679,144.97832,Entire home/apt,219,2,35,2023-12-23,0.51,18,69,10,
29187616,Best Views Kensington,6054817,Peter,,Melbourne,-37.79453,144.93537,Entire home/apt,259,2,46,2024-01-20,0.70,1,191,5,
934396944726704568,Homely private Bedroom/Bathroom,107436930,Richard,,Port Phillip,-37.85992,144.98452,Private room,125,2,0,,,1,256,0,
724708615934358717,"Light-filled two bedroom, inner city, leafy oasis",285865186,Maxine,,Stonnington,-37.83413,144.98972,Entire home/apt,407,3,1,2022-12-30,0.07,1,361,0,
33617349,Smith Street Crossing: Central City-view Serenity,326530921,Christy,,Yarra,-37.79352,144.98621,Entire home/apt,263,2,112,2024-03-02,1.87,30,171,23,
810874470244748821,Superior Two Bedroom 2 Bath 2N,184943288,Teri,,Port Phillip,-37.83095,144.95726,Entire home/apt,572,2,0,,,21,98,0,
882990443017712643,Studio Gurner.,495422809,Anne,,Port Phillip,-37.86218119999999,144.9805649,Entire home/apt,382,2,19,2024-03-04,1.85,1,145,19,
21384069,"Light-filled,spacious apartment in Fitzroy",892377,Bindi,,Yarra,-37.791786193847656,144.98239135742188,Entire home/apt,299,3,26,2024-03-11,0.34,1,34,4,
33480958,Marvel Stadium Views - Car -WIFI - Netflix - Wine,199176764,Robyn,,Melbourne,-37.815670013427734,144.95298767089844,Entire home/apt,394,2,110,2024-02-25,1.84,13,182,16,
42767245,Luxurious heritage home in central Moonee Ponds,11013590,Kate,,Moonee Valley,-37.77013,144.92702,Entire home/apt,,8,0,,,1,0,0,
42024694,Modern and beautiful master bedroom with en-suite,45137459,Alon,,Glen Eira,-37.88388,144.99888,Private room,,1,8,2020-07-04,0.16,1,0,0,
632910626654112781,Sydney Road Warehouse: Work-play-stay!,80825458,Jessi,,Moreland,-37.75141,144.96517,Entire home/apt,240,1,0,,,1,87,0,
42099054,Clean and relaxing  Camberwell 2 storey Property,263419140,Delshea,,Boroondara,-37.84112,145.09586,Entire home/apt,,3,2,2020-03-16,0.04,1,0,0,
53689800,Stunning location with an even more stunning view!,37663230,Fergus,,Port Phillip,-37.8566,144.97262,Entire home/apt,,3,1,2022-04-11,0.04,1,0,0,
35580155,Sun kissed beach home,173610166,Tim,,Frankston,-38.15013,145.11679,Entire home/apt,120,1,335,2024-02-27,5.85,1,290,70,
917527823646043060,Spectacular View Penthouse Apt,520922196,PorterClub,,Port Phillip,-37.83835,144.97632,Entire home/apt,1751,2,3,2023-07-30,0.35,3,172,3,
53320191,Luxe city Appartment,221323469,John,,Port Phillip,-37.85163,144.9805,Entire home/apt,406,3,1,2023-04-03,0.09,2,87,1,
